day,hours,clusterid,pageresponselatency,pagedisplaysuccessratio,pagedisplaylatency,downlinkthroughput,webbrowsingqoe
5/3/2024,23,C3-FFAB1201,201.57,100,0,2422.02,97.3
5/3/2024,23,C3-FFTP1202,242.57,0,0,788.48,55.7
5/3/2024,23,C3-FJAM1202,296.43,0,0,1013.06,55.48
5/3/2024,23,C3-FJAN1202,299.5,0,0,1231.09,55.7
5/3/2024,23,C3-FJNG1208,978.56,0,0,357.24,43.33
5/3/2024,23,C3-FJNG1210,126.34,0,0,143.93,51.7
5/3/2024,23,C3-FJNG1211,651.14,0,0,334.53,47.46
5/3/2024,23,C3-FJNG1212,578.28,0,0,613.29,50.54
5/3/2024,23,C3-FJNG1213,445.88,0,0,574.45,52.1
5/3/2024,23,C3-FJPW1203,740.45,0,0,725.16,48.85
5/3/2024,23,C3-FKAD1203,242.4,0,0,57.21,48.31
5/3/2024,23,C3-FKBW1204,230.05,0,0,839.84,56.01
5/3/2024,23,C3-FKCT1201,158.35,0,0,37.33,48.94
5/3/2024,23,C3-FKHT4201,362.04,100,0,541.74,93.03
5/3/2024,23,C3-FLOD1204,171.49,100,0,1248.82,97.42
5/3/2024,23,C3-FLYA1203,697.1,0,0,826.52,49.75
5/3/2024,23,C3-FMCN1202,216.04,100,0,495.61,94.67
5/3/2024,23,C3-FMLC4201,305.1,0,0,1180.95,55.58
5/3/2024,23,C3-FMUX1214,740.31,0,0,434.28,47.22
5/3/2024,23,C3-FMUX1215,710.49,100,0,889.34,89.72
5/3/2024,23,C3-FMZG1201,450.62,0,0,153.32,47.55
5/3/2024,23,C3-FPLN1202,579.11,0,0,1239.69,51.98
5/3/2024,23,C3-FRJK1201,407.52,10.53,0,370.54,55.29
5/3/2024,23,C3-FRJN1203,289.87,0,0,1958.02,56.1
5/3/2024,23,C3-FSHD1201,7905.67,0,0,204.89,-50.98
5/3/2024,23,C3-FSKT1202,437.37,0,0,1227.2,53.86
5/3/2024,23,C3-FSSD1202,739.62,0,0,542.73,48
5/3/2024,23,C3-FSUJ1201,1073.92,0,0,508.95,43.32
5/3/2024,23,C3-FTBS1201,298.58,0,0,1075.72,55.55
5/3/2024,23,C3-FTSA1206,406.59,0,0,790.51,53.52
5/3/2024,23,C3-FVHR4204,563.15,0,0,0,42.54
5/3/2024,23,C3-FVHR4205,1259.4,0,0,1105.59,42.77
5/3/2024,23,C3-FYZM1201,698.88,100,0,375.95,87.25
5/3/2024,23,C3-FYZM1202,2262.05,0,0,261.66,25.1
5/3/2024,23,C4-CAPC1201,274.27,0,0,953.33,55.67
5/3/2024,23,C4-CDNG1202,212.87,97.89,0,876.59,95.49
5/3/2024,23,C4-CDSK1202,2778.94,0,0,1016.78,22.39
5/3/2024,23,C4-CDSK1203,2959.96,100,0,529.5,58.31
5/3/2024,23,C4-CGJT1207,470,100,0,1466.15,93.58
5/3/2024,23,C4-CGJT1208,280.81,100,0,1129.92,95.85
5/3/2024,23,C4-CGUJ1207,728.42,0,0,1031.17,49.75
5/3/2024,23,C4-CGUJ1209,1197.65,0,0,1638.3,43.93
5/3/2024,23,C4-CGUJ1210,552.77,0,0,508.94,50.27
5/3/2024,23,C4-CKHR1202,220.18,98.31,0,675.43,94.92
5/3/2024,23,C4-CLMA1201,174.14,98.09,0,812.72,95.92
5/3/2024,23,C4-CMBD1201,394.02,90.8,0,870.38,90.22
5/3/2024,23,C4-CMBD1202,602.33,0,0,962.93,51.32
5/3/2024,23,C4-CNWL1202,969.51,0,0,682.44,45.63
5/3/2024,23,C4-CNWL1204,842.48,0,0,50.51,40.14
5/3/2024,23,C4-CPBN1202,533.72,0,0,618.47,51.16
5/3/2024,23,C4-CPHA1201,1371.52,0,0,897.63,40.93
5/3/2024,23,C4-CPSR1204,1228.77,0,0,821.6,42.64
5/3/2024,23,C4-CQDS1202,1588.94,0,0,641.15,37.19
5/3/2024,23,C4-CSAM1202,1102.39,100,0,514.98,82.99
5/3/2024,23,C4-CSLT1204,1011.13,100,0,553.42,84.44
5/3/2024,23,C4-CSLT1208,1879.09,0,0,455.19,32.2
5/3/2024,23,C4-CSLT1212,1301.94,100,0,333.42,78.77
5/3/2024,23,C4-CSLT1214,1335.02,0,0,69.91,34.04
5/3/2024,23,C4-CWZD1201,139.26,0,0,790.99,57.08
5/3/2024,23,N1-NBGH1201,811.18,92.18,0,692.06,84.65
5/3/2024,23,N1-NBHM1201,421.07,87.25,0,960.71,88.63
5/3/2024,23,N1-NCSI1203,557.67,94.35,0,928.89,89.59
5/3/2024,23,N1-NCSS1203,196.51,94.69,0,904.74,94.49
5/3/2024,23,N1-NCWL1202,193.5,92.91,0,1026.43,94.04
5/3/2024,23,N1-NDHR1202,545.43,90.41,0,865.72,88.03
5/3/2024,23,N1-NDNA1202,228.1,94.94,0,800.46,93.9
5/3/2024,23,N1-NFTJ1201,311.1,91.78,0,742.87,91.35
5/3/2024,23,N1-NGKN1202,248.01,91.07,0,736.53,91.88
5/3/2024,23,N1-NHAJ1201,605.61,97.06,0,832.69,89.81
5/3/2024,23,N1-NHTB1201,429.8,92.62,0,797.89,90.28
5/3/2024,23,N1-NISB1203,281.95,90.82,0,628.75,90.89
5/3/2024,23,N1-NISB1206,363.71,91.08,0,529.53,89.36
5/3/2024,23,N1-NJLM1203,201.95,90.64,0,1073.56,93.09
5/3/2024,23,N1-NKLI1201,628.17,95.7,0,845.12,88.99
5/3/2024,23,N1-NKRT1202,622.13,93.94,0,811.48,88.28
5/3/2024,23,N1-NKTA1202,301.62,91.83,0,565.61,90.7
5/3/2024,23,N1-NKYL5201,711.72,84.91,0,925.54,83.75
5/3/2024,23,N1-NMAK1201,749.03,92.85,0,594.24,85.3
5/3/2024,23,N1-NMAK1202,716.83,94.9,0,734.87,87.16
5/3/2024,23,N1-NPDK1201,198.36,88.71,0,794.88,91.79
5/3/2024,23,N1-NPLD1201,469.15,85.05,0,854.04,86.88
5/3/2024,23,N1-NQML1205,507.89,94.08,0,718.49,89.56
5/3/2024,23,N1-NQML1206,575.92,83.56,0,970.69,85.11
5/3/2024,23,N1-NRWK1201,664.34,95.9,0,708.44,88.16
5/3/2024,23,N1-NRWP1201,309.24,92.17,0,566.77,90.74
5/3/2024,23,N1-NRWP1208,313.69,94.01,0,557.75,91.37
5/3/2024,23,N1-NRWP1211,409.24,90.48,0,459.23,88.02
5/3/2024,23,N1-NRWP1212,294.58,95.83,0,571.51,92.43
5/3/2024,23,N1-NRWP1214,306.14,89.57,0,558.97,89.7
5/3/2024,23,N1-NRWP1217,339.09,94.88,0,501.51,91.02
5/3/2024,23,N1-NRWP1218,259.64,93.6,0,651.58,92.4
5/3/2024,23,N1-NSAL1203,220.66,95.35,0,782.41,94.11
5/3/2024,23,N1-NSNA1202,760.9,94.39,0,875.3,86.78
5/3/2024,23,N1-NTAG1204,183.49,81.39,0,1249.76,89.82
5/3/2024,23,N1-NTRL1201,384.32,87.49,0,447.68,87.07
5/3/2024,23,N2-NBES1202,630.9,88.54,0,410.85,83.89
5/3/2024,23,N2-NBRI1201,421.93,92.44,0,342.01,87.57
5/3/2024,23,N2-NBTG1202,492.07,94.35,0,528.24,88.95
5/3/2024,23,N2-NCBH1201,486.04,91.28,0,365.06,86.49
5/3/2024,23,N2-NCHT1203,1267.76,89.96,0,526.6,76.84
5/3/2024,23,N2-NCHT1204,1061.3,89.38,0,683.16,80.16
5/3/2024,23,N2-NCHT1205,843.04,93.8,0,501.8,83.88
5/3/2024,23,N2-NCKD1201,399.55,86.82,0,385.34,86.06
5/3/2024,23,N2-NCLS1201,1112.72,86.84,0,204.68,74.33
5/3/2024,23,N2-NDIR1201,1238.14,97.42,0,791.24,81.4
5/3/2024,23,N2-NDIR1202,1055.08,90,0,625.87,80.24
5/3/2024,23,N2-NDSU1201,563.91,93.66,0,205.85,84.39
5/3/2024,23,N2-NGHU1201,289.56,96.7,0,536.07,92.64
5/3/2024,23,N2-NGIL1201,1222.36,97.44,0,305.39,78.49
5/3/2024,23,N2-NHAL1201,298.52,95.2,0,581.08,92.18
5/3/2024,23,N2-NHRI1201,333.99,92.47,0,620.58,90.82
5/3/2024,23,N2-NHUN1203,874.62,75,0,285.34,73.9
5/3/2024,23,N2-NKDU1202,536.93,88.84,0,287.06,83.96
5/3/2024,23,N2-NKKA1201,434.6,90.35,0,352.44,86.68
5/3/2024,23,N2-NMDI1201,478.95,86.55,0,566.28,86.23
5/3/2024,23,N2-NMDY1201,404.77,96.42,0,343.06,89.4
5/3/2024,23,N2-NMND1201,431.59,90.58,0,412.4,87.38
5/3/2024,23,N2-NMTA1201,438.95,95.13,0,324.31,88.23
5/3/2024,23,N2-NOGH1201,372.55,93.69,0,464.15,89.83
5/3/2024,23,N2-NPTN1201,532.87,91.23,0,337.82,85.56
5/3/2024,23,N2-NSHA1202,899.8,96.83,0,436.99,83.85
5/3/2024,23,N2-NSKI1201,345.74,95.2,0,557.7,91.42
5/3/2024,23,N2-NSWT1201,450.36,91.59,0,299.52,86.37
5/3/2024,23,N2-NSWT1202,333.95,94.32,0,385.45,89.93
5/3/2024,23,N2-NTAX1201,295.44,91.97,0,609.87,91.08
5/3/2024,23,N2-NTKT1201,578.39,91.52,0,426.76,85.92
5/3/2024,23,N2-NTMG7201,440.48,97.03,0,396.36,89.7
5/3/2024,23,N3-NBAY1201,378.21,96.51,0,407.6,90.42
5/3/2024,23,N3-NBNE1201,564.14,95.79,0,582.07,88.88
5/3/2024,23,N3-NBNN1202,258.76,89.75,0,900.72,91.67
5/3/2024,23,N3-NCGY1201,320.2,93.25,0,595.23,91.18
5/3/2024,23,N3-NCHD1203,259.08,95.28,0,773.17,93.54
5/3/2024,23,N3-NDBN4203,615.99,0,0,360.54,48.2
5/3/2024,23,N3-NDGI1201,315.4,91.69,0,575.33,90.52
5/3/2024,23,N3-NDIK1201,307.53,0,0,589.91,54.03
5/3/2024,23,N3-NDIK1207,983.89,6.67,0,777.77,48.45
5/3/2024,23,N3-NDIK1208,282.34,0,0,528.16,54
5/3/2024,23,N3-NHNG1202,360.38,95.04,0,470.81,90.59
5/3/2024,23,N3-NJRA1201,279.5,93.48,0,588.98,91.79
5/3/2024,23,N3-NKMR1203,297.27,92.14,0,735.4,91.65
5/3/2024,23,N3-NKRK1202,288.52,96.82,0,636.36,93.24
5/3/2024,23,N3-NLDK1201,334.58,93.56,0,588.57,91.08
5/3/2024,23,N3-NLHT1201,278.12,93.3,0,602.2,91.8
5/3/2024,23,N3-NLKM1201,226.56,98.77,0,823.85,95.52
5/3/2024,23,N3-NLKM1203,340.71,97.49,0,690.26,93.04
5/3/2024,23,N3-NMAG1202,609.33,96.46,0,380.75,87.07
5/3/2024,23,N3-NMDN1201,312.55,94.87,0,594.66,91.93
5/3/2024,23,N3-NMDN1204,303.21,92.95,0,552.57,91.05
5/3/2024,23,N3-NNOW1201,402.46,95.48,0,530.68,90.61
5/3/2024,23,N3-NOHT1207,284.43,89.76,0,804.02,91.09
5/3/2024,23,N3-NPAB1201,284.22,94.28,0,763.96,92.78
5/3/2024,23,N3-NPCH1201,355.33,93.1,0,480.41,89.95
5/3/2024,23,N3-NPEW1202,366.36,77.58,0,650.09,84.57
5/3/2024,23,N3-NPEW1210,381.45,92.57,0,528.91,89.72
5/3/2024,23,N3-NPHR1202,396.4,100,0,963.71,94.06
5/3/2024,23,N3-NPIR1201,359.83,93.3,0,483.69,89.99
5/3/2024,23,N3-NRSP1201,393.06,98.09,0,556.26,91.93
5/3/2024,23,N3-NSQD1201,325.7,95.71,0,641.8,92.32
5/3/2024,23,N3-NTBI1201,300.47,91.67,0,509.34,90.31
5/3/2024,23,N3-NTGI1201,303.24,98.63,0,570.4,93.43
5/3/2024,23,N3-NTNK1201,250.19,94.93,0,735.44,93.39
5/3/2024,23,S1-SCHG5201,124.08,0,0,0,48.4
5/3/2024,23,S1-SCMN1202,502.36,0,0,569.2,51.31
5/3/2024,23,S1-SDAL1202,781.57,0,0,234.47,44.46
5/3/2024,23,S1-SDAY1201,576.79,0,0,694.51,50.92
5/3/2024,23,S1-SDMJ1201,399.84,100,0,373.58,91.21
5/3/2024,23,S1-SDUK1202,1114.59,0,0,172.57,39.03
5/3/2024,23,S1-SHUB1202,915.2,100,0,235.78,82.69
5/3/2024,23,S1-SKHI1201,945.75,25,0,523.79,55.13
5/3/2024,23,S1-SKHI1221,392.41,100,0,403.63,91.59
5/3/2024,23,S1-SKHI1228,668.21,0,0,310.78,46.96
5/3/2024,23,S1-SKHI1232,2050.86,0,0,260.72,27.9
5/3/2024,23,S1-SKHI1235,824.02,0,0,505.86,46.64
5/3/2024,23,S1-SKHI1241,194.27,0,0,255.21,52.58
5/3/2024,23,S1-SKHI1243,267.47,0,0,324.45,52.46
5/3/2024,23,S1-SKHI1244,762.14,0,0,340.19,46.04
5/3/2024,23,S1-SKHI1245,418.24,0,0,286.83,50.01
5/3/2024,23,S1-SKHI1248,682.26,0,0,582.99,48.99
5/3/2024,23,S1-SKHI1251,164.72,0,0,708.57,56.46
5/3/2024,23,S1-SKHI1253,706.22,0,0,625.75,48.89
5/3/2024,23,S1-SKHI1254,831.14,0,0,441.46,46.07
5/3/2024,23,S1-SKHI1255,246.18,0,0,200.51,51.08
5/3/2024,23,S1-SKHI1256,678.9,0,0,504.98,48.57
5/3/2024,23,S1-SKHI1257,260.82,100,0,559.32,94.48
5/3/2024,23,S1-SKHI1258,448.49,0,0,472.18,51.41
5/3/2024,23,S1-SKHI1259,1215.64,0,0,486.59,41.28
5/3/2024,23,S1-SKHI1260,512.5,93.33,0,1245.79,90.21
5/3/2024,23,S1-SKHI1261,691.09,0,0,395.86,47.54
5/3/2024,23,S1-SKHI1262,261.04,0,0,1864.27,56.47
5/3/2024,23,S1-SKHI5206,0,0,0,0,50.05
5/3/2024,23,S1-SKHI5219,400.64,0,0,834.86,53.72
5/3/2024,23,S1-SKHI5220,1059.93,0,0,582.43,43.95
5/3/2024,23,S1-SKHZ7201,430.56,100,0,1019.03,93.7
5/3/2024,23,S1-SKRN5201,166.47,0,0,125.49,50.81
5/3/2024,23,S1-SLRI7201,478.56,100,0,338.09,89.8
5/3/2024,23,S1-SMST5201,481.28,0,0,89.02,45.85
5/3/2024,23,S1-SNAS7201,361.71,0,0,71.26,47.05
5/3/2024,23,S1-SNKI1201,404.87,100,0,1084.1,94.14
5/3/2024,23,S1-SNKI7201,277.5,0,0,1465.16,56.14
5/3/2024,23,S1-SPJG5202,1036.32,0,0,254.4,41.34
5/3/2024,23,S1-SQSU5201,409.45,0,0,81,46.63
5/3/2024,23,S1-SRIB1201,2641.32,0,0,48.27,16.1
5/3/2024,23,S1-SSBI1202,240.72,0,0,279.6,52.28
5/3/2024,23,S1-STRB1201,2433.36,0,0,78.74,19.59
5/3/2024,23,S1-SUET1207,319.21,0,0,398.85,52.53
5/3/2024,23,S1-SUET1209,2069.07,0,0,144.39,25.8
5/3/2024,23,S1-SUET1210,1868.3,0,0,114.61,27.9
5/3/2024,23,S1-SUET1212,517.41,0,0,78.6,45.14
5/3/2024,23,S1-SUET1213,618.76,0,0,588.82,49.87
5/3/2024,23,S1-SUTH5201,593.48,0,0,538.32,49.92
5/3/2024,23,S1-SZHB1201,630.01,0,0,20,42.2
5/3/2024,23,S2-FKBL4201,319.25,100,0,969.58,95.1
5/3/2024,23,S2-FKHN1202,150.74,0,0,875.4,57.15
5/3/2024,23,S2-FLQT7201,484.51,100,0,715.87,92.23
5/3/2024,23,S2-SADU1201,241.58,0,0,146.08,50.2
5/3/2024,23,S2-SBDN1202,3623.28,0,0,507.89,9.33
5/3/2024,23,S2-SDGR1201,266.37,100,0,625.14,94.75
5/3/2024,23,S2-SDKI1201,574.41,100,0,209.36,86.84
5/3/2024,23,S2-SGOL1202,162.35,0,0,86.76,50.05
5/3/2024,23,S2-SHAL5201,1438.74,0,0,654.55,39.26
5/3/2024,23,S2-SHDD1204,1064.87,100,0,457.67,83.08
5/3/2024,23,S2-SHDD1206,1307.17,100,0,293.63,78.24
5/3/2024,23,S2-SHDD1207,597.3,100,0,463.8,89.36
5/3/2024,23,S2-SHDD1208,709.06,0,0,326.62,46.6
5/3/2024,23,S2-SILK1201,536.87,0,0,1717.07,52.76
5/3/2024,23,S2-SJCB1202,522.33,0,0,474,50.43
5/3/2024,23,S2-SKHP1201,373.27,0,0,941.72,54.33
5/3/2024,23,S2-SKHR1203,418.63,0,0,671.38,52.93
5/3/2024,23,S2-SKND5201,216.36,0,0,338.15,53.29
5/3/2024,23,S2-SKNS1201,252.22,0,0,548.39,54.53
5/3/2024,23,S2-SKSM7201,1245.65,100,0,496.59,80.95
5/3/2024,23,S2-SKUN1203,664.54,0,0,615.68,49.4
5/3/2024,23,S2-SLAR1202,1481.38,0,0,416.18,37.18
5/3/2024,23,S2-SLAR1204,532.54,100,0,987.5,92.29
5/3/2024,23,S2-SLAR1205,338.94,100,0,865.88,94.62
5/3/2024,23,S2-SMBP1202,240.8,0,0,1920.2,56.75
5/3/2024,23,S2-SMEH1201,916.94,0,0,381.75,44.4
5/3/2024,23,S2-SMIT1201,309.03,0,0,959.33,55.22
5/3/2024,23,S2-SMOR1204,827.32,0,0,259.47,44.2
5/3/2024,23,S2-SMPK1202,834.89,0,0,644.52,47.26
5/3/2024,23,S2-SNAU1201,1452.29,100,0,349.28,76.93
5/3/2024,23,S2-SPAK1201,420.22,0,0,46.7,45.68
5/3/2024,23,S2-SQAS1202,1324.67,0,0,447.53,39.53
5/3/2024,23,S2-SRAT1203,335.14,0,0,348.92,51.83
5/3/2024,23,S2-SRNP1201,566.2,0,0,527.24,50.21
5/3/2024,23,S2-SROH1201,630.39,0,0,71.13,43.46
5/3/2024,23,S2-SSAJ1202,425.46,100,0,478.13,91.76
5/3/2024,23,S2-SSEW1203,395.82,0,0,302.43,50.5
5/3/2024,23,S2-SSHD7201,386.05,0,0,802.24,53.83
5/3/2024,23,S2-SSKP1203,4279.75,0,0,265.94,-1.75
5/3/2024,23,S2-SSKZ1204,711.31,0,0,266.66,45.84
5/3/2024,23,S2-SSNG1201,283.61,0,0,443.65,53.38
5/3/2024,23,S2-STAY1203,583.92,0,0,192.53,46.45
5/3/2024,23,S2-STDM1202,199.35,0,0,3694.12,57.34
5/3/2024,23,S2-STHA1203,887.89,0,0,445.21,45.34
5/3/2024,23,S2-STMK7201,661.02,0,0,627.36,49.5
5/3/2024,23,S2-SUMK1201,1125.64,100,0,427.35,82.02
5/3/2024,23,S2-SWNS1205,524.16,0,0,147.25,46.45
5/3/2024,22,C1-CBPU1202,113.25,0,0,63.75,50.18
5/3/2024,22,C1-CHAV1203,487.17,0,0,893.56,52.71
5/3/2024,22,C1-CKAM1202,1257.1,0,0,253.41,38.38
5/3/2024,22,C1-CKHN1202,466.11,0,0,438.33,50.91
5/3/2024,22,C1-CKRK1202,90.13,100,0,105.77,91.42
5/3/2024,22,C1-CLHE1207,440.04,0,0,394.89,50.88
5/3/2024,22,C1-CLHE1210,951.47,100,0,189.8,81.5
5/3/2024,22,C1-CLHE1229,232.89,100,0,548.97,94.79
5/3/2024,22,C1-CLHE1234,324.07,100,0,1218.76,95.36
5/3/2024,22,C1-CLHE1235,1300.82,0,0,200.11,37.01
5/3/2024,22,C1-CLHE1238,908.23,0,0,281.43,43.4
5/3/2024,22,C1-CLHE1239,573.54,100,0,683.21,90.91
5/3/2024,22,C1-CLHE1242,972.08,0,0,490.72,44.56
5/3/2024,22,C1-CLHE1244,329.15,100,0,505.37,93.23
5/3/2024,22,C1-CLHE1245,311.39,0,0,743.69,54.64
5/3/2024,22,C1-CNKN1201,1301.05,0,0,439.39,39.78
5/3/2024,22,C1-COKR1204,1474.89,0,0,53.12,31.77
5/3/2024,22,C1-CRKH1202,590.03,100,0,197.54,86.44
5/3/2024,22,C1-CSRA1207,1007.21,100,0,601.8,84.76
5/3/2024,22,C1-CSWL1208,462.76,0,0,117.43,46.69
5/3/2024,22,C1-CSWL1209,2545.07,0,0,488.93,23.57
5/3/2024,22,C1-FARW1204,286.78,100,0,803.84,95.15
5/3/2024,22,C1-FBRW1202,444.43,100,0,383.77,90.72
5/3/2024,22,C1-FCCW1202,620.61,0,0,378.69,48.32
5/3/2024,22,C1-FKSW1201,1534.77,0,0,359.63,35.94
5/3/2024,22,C1-FPKT1202,346.53,100,0,553.72,93.3
5/3/2024,22,C2-CSFD1202,1708.36,0,0,101.25,29.75
5/3/2024,22,C2-FBHL1203,579.49,0,0,549.81,50.17
5/3/2024,22,C2-FBHR1203,361.58,93.75,0,542.36,90.54
5/3/2024,22,C2-FCHN1204,866.12,100,0,554.18,86.38
5/3/2024,22,C2-FCHN1205,663.51,100,0,316.72,87.09
5/3/2024,22,C2-FFSD1210,2077.83,100,0,140.49,65.61
5/3/2024,22,C2-FFSD1212,608.1,0,0,485.6,49.37
5/3/2024,22,C2-FFSD1213,302.96,0,0,362.01,52.39
5/3/2024,22,C2-FFSD1214,625.77,0,0,639.34,50.03
5/3/2024,22,C2-FFSD1219,894.41,0,0,641.39,46.45
5/3/2024,22,C2-FFSD1220,719.83,100,0,497.11,87.97
5/3/2024,22,C2-FFSD1221,655.5,0,0,914.08,50.51
5/3/2024,22,C2-FJRW1203,395.25,0,0,423.65,51.73
5/3/2024,22,C2-FJRW1204,848.4,100,0,462.65,86
5/3/2024,22,C2-FKHB1205,684.78,100,0,1277.62,90.6
5/3/2024,22,C2-FKML7201,813.41,100,0,341.12,85.37
5/3/2024,22,C2-FKMN7201,473.38,0,0,465.54,51.02
5/3/2024,22,C2-FMNW1206,1759.24,0,0,300,32.29
5/3/2024,22,C2-FPML1201,483.85,100,0,346.55,89.82
5/3/2024,22,C2-FSGD1204,1700.6,100,0,320.65,73.31
5/3/2024,22,C2-FSGD1206,701.02,0,0,392.21,47.37
5/3/2024,22,C2-FSGD1209,365.41,0,0,661.69,53.6
5/3/2024,22,C2-FSGL1203,799.78,0,0,439.9,46.47
5/3/2024,22,C2-FSHK1201,714.96,100,0,297.22,86.18
5/3/2024,22,C2-FSHN1201,732.1,0,0,505.51,47.86
5/3/2024,22,C2-FSMN7202,478.12,100,0,618.04,91.89
5/3/2024,22,C2-FSWI7201,1097.46,0,0,611.19,43.6
5/3/2024,22,C2-FTDA1201,332.3,0,0,1334.79,55.34
5/3/2024,22,C2-FTTS1203,602.82,0,0,453.09,49.2
5/3/2024,22,C2-FTTS1204,251.26,0,0,113.8,49.44
5/3/2024,22,C3-FAPR1201,1315.4,0,0,229.36,37.26
5/3/2024,22,C3-FBKR1202,806.25,100,0,2025.4,89.22
5/3/2024,22,C3-FBKR1203,1115.87,0,0,760.43,43.97
5/3/2024,22,C3-FBWP1201,348.8,0,0,281.22,50.86
5/3/2024,22,C3-FBWP1203,472.16,0,0,413.97,50.62
5/3/2024,22,C3-FCHM4202,599.41,0,0,285.74,47.58
5/3/2024,22,C3-FCKA1202,314.32,0,0,487.4,53.3
5/3/2024,22,C3-FCSS1203,392.69,0,0,258.45,49.98
5/3/2024,22,C3-FDGK1204,282.42,0,0,510,53.89
5/3/2024,22,C3-FDKN1201,707.55,100,0,420.85,87.54
5/3/2024,22,C3-FDNY1201,758.83,100,0,344.67,86.13
5/3/2024,22,C3-FFAB1201,407.34,0,0,336.42,50.73
5/3/2024,22,C3-FFTP1202,634.36,0,0,350.59,47.85
5/3/2024,22,C3-FJAM1202,359.92,0,0,120.14,48.12
5/3/2024,22,C3-FJAN1202,815.53,0,0,447.09,46.32
5/3/2024,22,C3-FJNG1208,1037.63,0,0,662.46,44.64
5/3/2024,22,C3-FJNG1210,326.77,0,0,373.04,52.18
5/3/2024,22,C3-FJNG1211,324.87,100,0,131.21,88.81
5/3/2024,22,C3-FJNG1212,1338.48,0,0,716.48,40.84
5/3/2024,22,C3-FJNG1213,263.18,0,0,485.91,53.98
5/3/2024,22,C3-FJPW1203,822.72,0,0,410.67,45.92
5/3/2024,22,C3-FKAD1203,341.39,100,0,117.39,88.31
5/3/2024,22,C3-FKBW1204,850.14,0,0,754.37,47.49
5/3/2024,22,C3-FKCT1201,2140.28,0,0,111.11,24.2
5/3/2024,22,C3-FKHT4201,1715.04,0,0,38.31,28.21
5/3/2024,22,C3-FLOD1204,218.9,0,0,329.93,53.17
5/3/2024,22,C3-FLYA1203,1060.38,100,0,347.3,82.14
5/3/2024,22,C3-FMCN1202,788.35,100,0,675.9,88.02
5/3/2024,22,C3-FMLC4201,605.45,0,0,404.04,48.76
5/3/2024,22,C3-FMUX1214,695.11,0,0,299.07,46.46
5/3/2024,22,C3-FMUX1215,328.74,0,0,1764.2,55.55
5/3/2024,22,C3-FMZG1201,604.34,0,0,291.12,47.58
5/3/2024,22,C3-FPLN1202,386,0,0,859.35,53.98
5/3/2024,22,C3-FRJK1201,562.65,0,0,414.8,49.42
5/3/2024,22,C3-FRJN1203,435.01,0,0,956.04,53.54
5/3/2024,22,C3-FSHD1201,265.07,0,0,231.38,51.3
5/3/2024,22,C3-FSKT1202,573.52,100,0,1115.02,91.93
5/3/2024,22,C3-FSSD1202,799.85,0,0,310.11,45.2
5/3/2024,22,C3-FSUJ1201,122.37,0,0,961.75,57.71
5/3/2024,22,C3-FTBS1201,401.89,0,0,630.72,52.97
5/3/2024,22,C3-FTSA1206,392.64,0,0,340.44,50.97
5/3/2024,22,C3-FVHR4204,0,0,0,0,50.05
5/3/2024,22,C3-FVHR4205,270.58,0,0,1081.54,55.93
5/3/2024,22,C3-FYZM1201,952.63,0,0,86.7,39.51
5/3/2024,22,C3-FYZM1202,1155.74,100,0,215.59,79.19
5/3/2024,22,C4-CAPC1201,1053.84,100,0,168.36,79.77
5/3/2024,22,C4-CDNG1202,291.51,88.96,0,536.61,89.52
5/3/2024,22,C4-CDSK1202,2348.07,0,0,572.28,26.72
5/3/2024,22,C4-CDSK1203,269.87,0,0,147.69,49.85
5/3/2024,22,C4-CGJT1207,615.54,93.33,0,593.16,87.27
5/3/2024,22,C4-CGJT1208,318.84,85.71,0,582.64,88.12
5/3/2024,22,C4-CGUJ1207,351.23,0,0,746.56,54.11
5/3/2024,22,C4-CGUJ1209,1405.11,0,0,398.68,38.05
5/3/2024,22,C4-CGUJ1210,430.03,100,0,237.02,89.18
5/3/2024,22,C4-CKHR1202,302.62,95.02,0,470.95,91.35
5/3/2024,22,C4-CLMA1201,278.46,98.96,0,530.28,93.65
5/3/2024,22,C4-CMBD1201,411.99,0,0,472.36,51.89
5/3/2024,22,C4-CMBD1202,1255.95,0,0,381.22,39.87
5/3/2024,22,C4-CNWL1202,1473.13,0,0,352.59,36.69
5/3/2024,22,C4-CNWL1204,680.17,0,0,334.05,47.07
5/3/2024,22,C4-CPBN1202,965.95,13.33,0,578.58,50.52
5/3/2024,22,C4-CPHA1201,433.88,100,0,473.96,91.61
5/3/2024,22,C4-CPSR1204,2444.13,0,0,333.73,23.54
5/3/2024,22,C4-CQDS1202,748.84,0,0,296.8,45.72
5/3/2024,22,C4-CSAM1202,1194.17,0,0,395.16,40.83
5/3/2024,22,C4-CSLT1204,1375.55,0,0,421.92,38.64
5/3/2024,22,C4-CSLT1208,1018.64,100,0,370.63,82.93
5/3/2024,22,C4-CSLT1212,521.86,83.33,0,356.41,82.75
5/3/2024,22,C4-CSLT1214,3346.52,0,0,493.21,12.92
5/3/2024,22,C4-CWZD1201,228.39,100,0,850.16,96.06
5/3/2024,22,N1-NBGH1201,1072.76,91.86,0,493.73,79.98
5/3/2024,22,N1-NBHM1201,787.71,85.46,0,723.99,82.4
5/3/2024,22,N1-NCSI1203,957.19,94.11,0,656.45,83.33
5/3/2024,22,N1-NCSS1203,303.49,93.12,0,558.57,91.15
5/3/2024,22,N1-NCWL1202,313.05,95.9,0,613.4,92.43
